ID,STATE,FIRE_YEAR,FIRE_COUNT,FIRES_PER_10K_ACRE
941,South Carolina,1995,2429,1.3467061419558009
942,South Carolina,1996,3181,1.7636361620261025
943,South Carolina,1997,2216,1.2286129314837608
944,South Carolina,1998,2344,1.2995797434106207
945,South Carolina,1999,3835,2.126232216714902
946,South Carolina,2000,3389,1.8789572314072498
947,South Carolina,2001,4140,2.2953328232593724
948,South Carolina,2002,3451,1.9133317809343224
949,South Carolina,2003,877,0.4862335473426255
950,South Carolina,2004,2207,1.2236230775201535
951,South Carolina,2005,1968,1.0911147333754698
952,South Carolina,2006,1991,1.1038665823935776
953,South Carolina,2007,2822,1.5645964316999876
954,South Carolina,2008,1869,1.0362263397757892
955,South Carolina,2009,1194,0.6619872925052394
956,South Carolina,2010,1441,0.7989310623953517
957,South Carolina,2011,2331,1.292372176574299
958,South Carolina,2012,1432,0.7939412084317443
959,South Carolina,2013,1145,0.6348203098144883
960,South Carolina,2014,1322,0.7329541044320992
961,South Carolina,2015,922,0.5111828171606622
962,South Dakota,1992,231,0.05078418699133371
963,South Dakota,1993,162,0.03561488438353273
964,South Dakota,1994,390,0.0857395364788751
965,South Dakota,1995,219,0.048146047407368324
966,South Dakota,1996,337,0.0740877533163613
967,South Dakota,1997,192,0.0422102333434462
968,South Dakota,1998,331,0.07276868352437861
969,South Dakota,1999,706,0.15521054552329697
970,South Dakota,2000,1333,0.29305333878548845
971,South Dakota,2001,623,0.1369634134008697
972,South Dakota,2002,885,0.19456279431744733
973,South Dakota,2003,793,0.17433705750704603
974,South Dakota,2004,432,0.09497302502275394
975,South Dakota,2005,773,0.16994015820043704
976,South Dakota,2006,1303,0.286457989825575
977,South Dakota,2007,665,0.14619690194474855
978,South Dakota,2008,549,0.12069488596641649
979,South Dakota,2009,452,0.09936992432936292
980,South Dakota,2010,202,0.04440868299675069
981,South Dakota,2011,716,0.15740899517660145
982,South Dakota,2012,1416,0.31130047090791574
983,South Dakota,2013,314,0.06903131911376097
984,South Dakota,2014,395,0.08683876130552734
985,South Dakota,2015,447,0.0982706995027107
986,Tennessee,1992,41,0.01657168263206823
987,Tennessee,1993,35,0.014146558344448487
988,Tennessee,1994,54,0.021826118588577668
989,Tennessee,1995,73,0.029505678832706845
990,Tennessee,1996,33,0.013338183581908572
991,Tennessee,1997,1049,0.4239925629521846
992,Tennessee,1998,1299,0.5250394082696738
993,Tennessee,1999,2438,0.9854088355361545
994,Tennessee,2000,1961,0.7926114546703852
995,Tennessee,2001,1850,0.74774665534942
996,Tennessee,2002,1078,0.43571399700901337
997,Tennessee,2003,25,0.010104684531748918
998,Tennessee,2004,51,0.020613556444767794
999,Tennessee,2005,1539,0.6220443797744635
1000,Tennessee,2006,1727,0.6980316074532154
1001,Tennessee,2007,2515,1.0165312638939412
1002,Tennessee,2008,1010,0.4082292550826563
1003,Tennessee,2009,1050,0.42439675033345453
1004,Tennessee,2010,1418,0.5731377066407987
1005,Tennessee,2011,897,0.3625560809991512
1006,Tennessee,2012,839,0.3391132128854937
1007,Tennessee,2013,485,0.19603087991592902
1008,Tennessee,2014,1073,0.4336930601026636
1009,Tennessee,2015,471,0.19037225657814963
1010,Texas,1992,1129,0.07203048120699863
1011,Texas,1993,1397,0.08912894795941283
1012,Texas,1994,834,0.05320940772952778
1013,Texas,1995,1589,0.10137859578203794
1014,Texas,1996,2777,0.17717329168453075
1015,Texas,1997,712,0.04542577734223475
1016,Texas,1998,1960,0.1250484881892979
1017,Texas,1999,1714,0.10935362691655949
1018,Texas,2000,2561,0.16339243788407748
1019,Texas,2001,705,0.04497917559870154
1020,Texas,2002,1116,0.07120107796900839
1021,Texas,2003,1029,0.06565045629938139
1022,Texas,2004,930,0.059334231640840326
1023,Texas,2005,6750,0.4306516812641637
1024,Texas,2006,14863,0.9482631020191503
1025,Texas,2007,4624,0.29501235172822116
1026,Texas,2008,14235,0.9081965455993141
1027,Texas,2009,10430,0.6654365978644781
1028,Texas,2010,7106,0.453364569935281
1029,Texas,2011,15203,0.9699551867050489
1030,Texas,2012,5660,0.36110940977113576
1031,Texas,2013,6818,0.4349900982013433
1032,Texas,2014,5431,0.34649915273269233
1033,Texas,2015,5498,0.35077376942079586
1034,Utah,1992,317,0.06429759441807635
1035,Utah,1993,215,0.04360877854853759
1036,Utah,1994,586,0.1188592754857815
1037,Utah,1995,398,0.08072694819682771
1038,Utah,1996,660,0.13386880856760375
1039,Utah,1997,250,0.05070788203318324
1040,Utah,1998,277,0.05618433329276703
1041,Utah,1999,510,0.1034440793476938
1042,Utah,2000,484,0.09817045961624275
1043,Utah,2001,419,0.08498641028761511
1044,Utah,2002,283,0.057401322461563424
1045,Utah,2003,303,0.06145795302421809
1046,Utah,2004,300,0.060849458439819884
1047,Utah,2005,479,0.09715630197557909
1048,Utah,2006,675,0.13691128148959475
1049,Utah,2007,492,0.09979311184130461
1050,Utah,2008,265,0.05375035495517424
1051,Utah,2009,271,0.05496734412397063
1052,Utah,2010,246,0.04989655592065231
1053,Utah,2011,320,0.06490608900247455
1054,Utah,2012,477,0.09675063891931363
1055,Utah,2013,235,0.04766540911119224
1056,Utah,2014,220,0.044622936189201254
1057,Utah,2015,114,0.023122794207131557
1058,Vermont,1992,1,0.0018082528660807928
1059,Vermont,1993,1,0.0018082528660807928
1060,Vermont,1994,4,0.007233011464323171
1061,Vermont,1995,1,0.0018082528660807928
1062,Vermont,1997,2,0.0036165057321615856
1063,Vermont,1998,2,0.0036165057321615856
1064,Vermont,1999,3,0.0054247585982423775
1065,Vermont,2002,2,0.0036165057321615856
1066,Vermont,2003,5,0.009041264330403963
1067,Vermont,2004,6,0.010849517196484755
1068,Vermont,2005,11,0.01989078152688872
1069,Vermont,2006,2,0.0036165057321615856
1070,Vermont,2007,1,0.0018082528660807928
1071,Vermont,2008,2,0.0036165057321615856
1072,Vermont,2012,43,0.07775487324147408
1073,Vermont,2013,70,0.1265777006256555
1074,Vermont,2014,33,0.05967234458066616
1075,Vermont,2015,45,0.08137137897363567
1076,Virginia,1992,24,0.010129146619397317
1077,Virginia,1993,26,0.010973242171013758
1078,Virginia,1994,47,0.019836245462986412
1079,Virginia,1995,871,0.3676036127289609
1080,Virginia,1996,462,0.19498607242339833
1081,Virginia,1997,580,0.24478770996876847
1082,Virginia,1998,640,0.2701105765172618
1083,Virginia,1999,942,0.39756900481134466
1084,Virginia,2000,545,0.23001603781548072
1085,Virginia,2001,1205,0.5085675698489068
1086,Virginia,2002,845,0.3566303705579472
1087,Virginia,2003,187,0.07892293407613742
1088,Virginia,2004,182,0.0768126951970963
1089,Virginia,2005,462,0.19498607242339833
1090,Virginia,2006,762,0.32160040516586474
1091,Virginia,2007,817,0.34481303283531695
1092,Virginia,2008,822,0.3469232717143581
1093,Virginia,2009,472,0.19920655018148054
1094,Virginia,2010,630,0.2658900987591795
1095,Virginia,2011,564,0.23803494555583693
1096,Virginia,2012,426,0.17979235249430237
1097,Virginia,2013,354,0.1494049126361104
1098,Virginia,2014,576,0.24309951886553557
1099,Virginia,2015,407,0.17177344475394615
1100,Washington,1992,487,0.12213594960073834
1101,Washington,1993,211,0.05291721841017615
1102,Washington,1994,592,0.1484691625536696
1103,Washington,1995,326,0.08175835640624374
1104,Washington,1996,348,0.08727579150114362
1105,Washington,1997,239,0.059939408530957826
1106,Washington,1998,388,0.09730749167368886
1107,Washington,1999,446,0.11185345692387946
1108,Washington,2000,405,0.1015709642470206
1109,Washington,2001,405,0.1015709642470206
1110,Washington,2002,449,0.11260583443682035
1111,Washington,2003,440,0.11034870189799768
1112,Washington,2004,413,0.10357730428152964
1113,Washington,2005,316,0.07925043136310743
1114,Washington,2006,426,0.10683760683760683
1115,Washington,2007,391,0.09805986918662975
1116,Washington,2008,421,0.10558364431603869
1117,Washington,2009,495,0.12414228963524739
1118,Washington,2010,258,0.06470446611291682
1119,Washington,2011,255,0.06395208859997592
1120,Washington,2012,437,0.10959632438505677
1121,Washington,2013,374,0.09379639661329803
1122,Washington,2014,449,0.11260583443682035
1123,Washington,2015,593,0.14871995505798322
1124,West Virginia,1992,432,0.29952575089441713
1125,West Virginia,1993,510,0.3536067892503536
1126,West Virginia,1994,680,0.4714757190004715
1127,West Virginia,1995,784,0.5435837701417201
1128,West Virginia,1996,343,0.23781789943700254
1129,West Virginia,1997,375,0.26000499209584826
1130,West Virginia,1998,558,0.3868874282386222
1131,West Virginia,1999,1154,0.8001220290096237
1132,West Virginia,2000,692,0.47979587874753865
1133,West Virginia,2001,1058,0.7335607510330866
1134,West Virginia,2002,540,0.3744071886180214
1135,West Virginia,2003,327,0.22672435310757966
1136,West Virginia,2004,327,0.22672435310757966
1137,West Virginia,2005,388,0.2690184984885043
1138,West Virginia,2006,583,0.4042210943783454
1139,West Virginia,2007,429,0.2974457109576504
1140,West Virginia,2008,477,0.330726349945919
1141,West Virginia,2009,595,0.41254125412541254
1142,West Virginia,2010,495,0.3432065895665197
1143,West Virginia,2011,275,0.19067032753695537
1144,West Virginia,2012,380,0.26347172532379287
1145,West Virginia,2013,303,0.21008403361344538
1146,West Virginia,2014,529,0.3667803755165433
1147,West Virginia,2015,361,0.25029813905760323
1148,Wisconsin,1992,388,0.11940371997981215
1149,Wisconsin,1993,266,0.08185925132636607
1150,Wisconsin,1994,699,0.2151113408914657
1151,Wisconsin,1995,528,0.16248753646737324
1152,Wisconsin,1996,516,0.15879463791129658
1153,Wisconsin,1997,528,0.16248753646737324
1154,Wisconsin,1998,473,0.14556175141868855
1155,Wisconsin,1999,516,0.15879463791129658
1156,Wisconsin,2000,544,0.1674114012088088
1157,Wisconsin,2001,243,0.07478119576055245
1158,Wisconsin,2002,295,0.090783756170218
1159,Wisconsin,2003,734,0.22588229501335597
1160,Wisconsin,2004,381,0.1172495291554341
1161,Wisconsin,2005,470,0.14463852677966935
1162,Wisconsin,2006,445,0.1369449881211763
1163,Wisconsin,2007,400,0.12309661853588882
1164,Wisconsin,2008,158,0.048623164321676085
1165,Wisconsin,2009,496,0.15263980698450214
1166,Wisconsin,2010,369,0.11355663059935744
1167,Wisconsin,2011,156,0.048007681228996645
1168,Wisconsin,2012,427,0.1314056402870613
1169,Wisconsin,2013,167,0.051392838238733585
1170,Wisconsin,2014,175,0.05385477060945136
1171,Wisconsin,2015,322,0.0990927779213905
1172,Wyoming,1992,292,0.05012376450070208
1173,Wyoming,1993,76,0.01304591130840191
1174,Wyoming,1994,431,0.0739840496568582
1175,Wyoming,1995,237,0.040682644474884906
1176,Wyoming,1996,563,0.09664273771881941
1177,Wyoming,1997,82,0.014075851674854693
1178,Wyoming,1998,70,0.012015970941949127
1179,Wyoming,1999,132,0.02265868806196121
1180,Wyoming,2000,293,0.05029542122844421
1181,Wyoming,2001,265,0.04548903285166455
1182,Wyoming,2002,285,0.048922167406507164
1183,Wyoming,2003,233,0.03999601756391638
1184,Wyoming,2004,145,0.024890225522608906
1185,Wyoming,2005,206,0.03536128591487886
1186,Wyoming,2006,332,0.05699003361038729
1187,Wyoming,2007,238,0.040854301202627036
1188,Wyoming,2008,185,0.03175649463229412
1189,Wyoming,2009,175,0.03003992735487282
1190,Wyoming,2010,287,0.04926548086199142
1191,Wyoming,2011,354,0.060766481620714165
1192,Wyoming,2012,609,0.1045389471949574
1193,Wyoming,2013,240,0.04119761465811129
1194,Wyoming,2014,308,0.052870272144576166
1195,Wyoming,2015,356,0.061109795076198424
